Time,Username,,Tweet,Label,Public_Place
2023-02-05 16:01:37+00:00,Treat_Care,,"It’s #SpaSunday, the perfect time to try a rejuvenating, all-natural face mask. Try a serum-drenched sheet mask today. 
#Treat #airport #spa

https://t.co/e0L84n0BDT https://t.co/fwIQxZxEor",1,hospital
2023-02-05 16:01:33+00:00,a1taxisnet,,"Our customer are satisfied from our taxi.

Book Online or Call Us

01727 866 666
https://t.co/Mf54hbh2xm

#taxi #taxidriver #travel #car #taxis #cab #taxiservice #taxista #cars #covid #t #driver #taksi #airport #taxicab #carros #transportation #london #rideshare #taxilife https://t.co/CNnrJFgrkQ",1,hospital
2023-02-05 15:59:37+00:00,lolradioshow1,,DUMB NEWS: BIRD BRAIN #news #dumbnews #stupidnews #bird #birdsoftiktok #curlers #jfkairport #airport #lolradioshow https://t.co/e6RAwUkSZa,1,hospital
2023-02-05 15:49:27+00:00,1stAirportLuton,,"Pack up and drop is our responsibility. 

Book a taxi in just a few seconds!
Download our APP from Google Play Store.

+44 1582 334444
https://t.co/V1OFVoBtgl

#Luton #Meet #greet #uk #London #Airport #Taxis #Transfer #Price #low #travel #traveling #trip #vacation #holiday https://t.co/qnm3wf3zgx",1,hospital
2023-02-05 15:42:19+00:00,kamlesm,,"Though these #paintings at #Mumbai #Airport are beautiful work of Art &amp; creativity. I was only one glancing at them. Many artist #painters tried to comment on prevailing situation &amp; also their views! #canvas  depicts mother child, dinning table in parsi family? https://t.co/Ks8b8313GB",1,hospital
2023-02-05 15:34:33+00:00,andrewcheeky,,"Frontier Airlines really trying to get travelers back in the air with their GOWILD! ALL-YOU-CAN-FLY PASS™.
#frontierair
#airtravel

https://t.co/FvOSHpR7sS",1,hospital
2023-02-05 15:24:33+00:00,connectionwork1,,@_LisaCherry Thought of you and your fabulous Conversations book today - making some silver pendants and this sycamore seed looks just like a wing! #play #art #fly #wing #rootsandwings #silverclay https://t.co/VyBpv7quD2,1,hospital
2023-02-05 15:22:47+00:00,chrishuttonn,,"Fly Hopetoun House 🏰
Queensferry📍
20th &amp; 21st May 2023 
15% discount link below

Buy for a group of 5
save £50(with the 15%off) + get 5 
weekend tickets for £60pp

https://t.co/5Wdl9oMJwj

#flyopenair #flyevents #flyhopetounhouse #fly #phase1 https://t.co/yXwGj15br6",1,hospital
2023-02-05 15:20:24+00:00,kamlesm,,"Saw #paintings at Mumbai #Airport, while going thru a tunnel like gallery pathway to catch flight from gate 03. Why Modern? Are these meaningful or #abstractart #Art? What's purpose? Promotion conservation ? But was me only one to stop &amp; see? The spot/place seem awkward to me. https://t.co/ioHzIUgJE9",1,hospital
2023-02-05 15:15:20+00:00,54321action5,,@EmpireStateBldg #FLY EAGLES FLY,1,hospital
2023-02-05 15:12:28+00:00,schoollibrarian,,Meek shall inherit the earth! Reading #FLY ⁦@Ahugheswrites⁩ #versenovel https://t.co/DtycXqOVJx,1,hospital
2023-02-05 15:09:44+00:00,ShenJX66666,,"Hainan Airlines B738
#aviationphotography #plane #planespotting #airport #boeing #aviation #b737 @ Harbin, China https://t.co/SAaQxFNfAP",1,hospital
2023-02-05 15:00:29+00:00,Cars_Limo,,"Don't let airport parking stress you out. Let us take care of getting you to and from the #JFK airport 🛬🚗

Book Your Ride Now!🚗 https://t.co/OpueqBfrxU

#carservice #airport #limoservice #ride #car #limo https://t.co/ORh1HtNABK",1,hospital
2023-02-05 15:00:21+00:00,JAXBLACKCAR,,"Need to get to the airport? Let us do the driving. 
We at Jax Black Car Transportation will make sure you have an unforgettable experience! ✈️ ️

#jaxblackcar #chauffeurservices #chauffeurdriven #pgagolf #pgatour #limo #airport #carrental https://t.co/6Z6OgeVizs",1,hospital
2023-02-05 15:00:02+00:00,Larrys_Limo,,"If you choose Larry's Limo Worldwide, a chauffeur will take you wherever you need to go.

👉 Book your ride right now!
#larryslimoworldwide #travel #luxury #car #airport #prom #luxurycars #vipservice #chauffeurservice #safedriving https://t.co/7bA2gCMaCi",1,hospital
2023-02-05 14:56:55+00:00,Phishin4Pebbles,,"@AmericanAir @SouthwestAir Idea... Instead of boarding the people from front seats to rear seats how about the opposite, rear board first and then progress to front. Seems there would be a whole lot less aisle bottlenecks and would board quicker. Just saying... #Airport",1,hospital
2023-02-05 14:56:26+00:00,LilRonTrackz,,"New Moody Collection TouristLife® Hoodies...

Now Accepting Afterpay 

Go Shop
https://t.co/x1MTX3Bhig 

📲 ® ™️🌴🌏🔥✈️🗺👕💦🌟🌃🌠🌇✨🎆🎑🌠🏝🚀🧿

#Clothing #Apparel #Style #Travel #Fresh #Designer #Streetwear #Fly #logo #Dope #Brand #Tourist #Fashion https://t.co/gjVJyvrXg1",1,hospital
2023-02-05 14:55:05+00:00,EvanKirstel,,"🍖 NEED MORE HAM! 

Golden Age of Air Travel: Scandinavian Airlines flight, 1969 #airtravel #airlines #SundayFunday https://t.co/rW3ewygabt",1,hospital
2023-02-05 14:51:01+00:00,_WeakestLink,,"#AirIndia has larger leg space thus more comfortable + free meals.

#AirAsia and #Indigo have lesser leg space. But AA seats are more comfortable than Indigo. Indigo scores way less when it comes to comfort. 

#airtravel #india",1,hospital
2023-02-05 14:48:06+00:00,gatwickcarsltd_,,"Experience the best in airport transportation with Airport Cars Gatwick. 
Our experienced drivers and comfortable vehicles will make your journey a breeze. 🚖

#Gatwick #Airport #AirportCars #AirportCars https://t.co/ov7z3DDx4l",1,hospital
2023-02-05 14:30:00+00:00,mid_day,,"#MiddayNews | 

British woman accuses two staffers of Goa airport of extortion 

#British #Goa #Airport #News 

https://t.co/wFzt8tiCm9",1,hospital
2023-02-05 14:16:24+00:00,Reporters_Large,,"A couple with Belgian passports, who abandoned their baby at the check-in desk in Israel's Ben-Gurion #airport before rushing to board a flight to Brussels have https://t.co/6t6BxGqmEA #bengurionairport #breakingnews",1,hospital
2023-02-05 14:10:18+00:00,agk4444,,"Jannat Zubair With Brother Spotted At Airport In Mumbai Arrival - Gallery

 #JannatZubair #Airport #Mumbai

https://t.co/M39Y1dPhkw https://t.co/VZ1CAzeSAZ",1,hospital
2023-02-05 14:10:12+00:00,SocialNewsXYZ,,"Jannat Zubair With Brother Spotted At Airport In Mumbai Arrival - Gallery

 #JannatZubair #Airport #Mumbai

https://t.co/xOj6ijs6Ae https://t.co/zuDS1HUUPY",1,hospital
2023-02-05 14:08:40+00:00,bwh78,,"Hello, #shamrock. A lineup of #AerLingus ☘️ #Airbus #A321neo getting ready for another round of transatlantic flights. 

#airport #airplane #ireland #dublin #travel #flight @ Dublin Airport https://t.co/LcBh6HUtU8",1,hospital
2023-02-05 14:08:19+00:00,agk4444,,"Deepika Singh Spotted At Airport In Mumbai Arrival - Gallery

 #DeepikaSingh #Airport #Mumbai 

https://t.co/0N7JRr6fNx https://t.co/DfJerulUWk",1,hospital
2023-02-05 14:08:12+00:00,SocialNewsXYZ,,"Deepika Singh Spotted At Airport In Mumbai Arrival - Gallery

 #DeepikaSingh #Airport #Mumbai 

https://t.co/ktTIIIM69I https://t.co/u3hiEZwVPQ",1,hospital
2023-02-05 14:01:51+00:00,CAO_JOBS,,"CAO is bringing you the hottest jobs at JFK Airport all week long. If interested please submit your resume to career@caony.com. Please include the position title and airport preference in the subject field.

#motivation #JFK #airport #JFKJobs https://t.co/De9T6amhm8",1,hospital
2023-02-05 14:01:51+00:00,CAO_JOBS,,"CAO is bringing you the hottest jobs at JFK and LGA Airport all week long. If interested please submit your resume to career@caony.com. Please include the position title and airport preference in the subject field.

#motivation #LGA #JFK #airport #JFKJobs #LGAJobs https://t.co/SkYRzoNR3g",1,hospital
2023-02-05 14:01:49+00:00,CAO_JOBS,,"CAO is bringing you the hottest jobs at LGA Airport. If interested please submit your resume to career@caony.com. Please include the position title and airport preference in the subject field.

#motivation #LGA #airport #LGAJobs https://t.co/DjwRcRoFEt",1,hospital
2023-02-05 14:01:23+00:00,GATELESIS,,"Your aircraft will feel the love from our quality MRO AOG Services! Call #9543483535 or email aog@gatelesis.com TODAY!
Visit us: https://t.co/xM2RWhdpPz

#GATelesis #AirTravel #Aviation #Aircraft #AviationIndustry #Airline #Airplane #Boeing #Airbus #Embraer #Avionics https://t.co/msquIeGPuC",1,hospital
2023-02-05 13:56:54+00:00,nonrevwebsite,,The new Terminal 5 at @fly2ohare ! #Airport #airlines #AvGeek https://t.co/ESPK49mhhc,1,hospital
2023-02-05 13:45:35+00:00,ReddySalina,,"Entisaf has also urged the opening of #Sanaa #International #Airport for #humanitarian purposes, since the blockade won't allow #treatment #options.

In its #statement, the #organization held both #SaudiArabia and its #allies accountable for",1,hospital
2023-02-05 13:45:00+00:00,FeminaIndia,,"Here are some things you can do at the airport that are more than getting bored and listening to music

#airportbreaks #airport #traveling #travel 

https://t.co/uXfImm79Pu",1,hospital
2023-02-05 13:41:57+00:00,SeanChesman,,@Constant55 At least @ms3comms have left their contact details so we can all ask them to explain their #fly-tipping…,1,hospital
2023-02-05 13:40:51+00:00,keikomatsui,,"Flying with Full moon…
Beautiful silence 
We made the flight from #Astana but missed connecting flight in #Istanbul ! 
The next flight to #Chisinau #Moldova will be in 12 hours...
Our patience is being tested.
This is the reality of #tourlife 😉
#airport #patience #peace https://t.co/76Q5IbFihg",1,hospital
2023-02-05 13:36:00+00:00,OAG_Aviation,,"Airline capacity this week, including the first week since January 2020 where we've seen domestic capacity surpass 2019 levels.

#Travel #Flying #Aviation #AirTravel #Flights #Recovery #TravelRecovery https://t.co/cN47IRMhES",1,hospital
2023-02-05 13:25:50+00:00,sajhm13,,"Fly from #Bengaluru #airport to #Whitefield &amp; #ElectronicCity; chopper service soon

#Bangalore @BLRAirport #KIAL @DULTBangalore @BluruMobility @WFRising @NammaWhitefield @Namma_ECity @ECityRising @NammaBengaluroo @anil_lulla @Sahanasatianaat @BLRrocKS

https://t.co/dpY8z7L4As",1,hospital
2023-02-05 13:20:35+00:00,centralspotter,,"👀✈️🔊
G-JAAM 
#MDI21 
#Fly Private Ltd. 
#United Kingdom
#Diamond DA-62 
#Fly Private Ltd.
#407C16
Alt 3200ft
 #407C16  
Seen 128 Times
#ScotRadar

https://t.co/eg2N5S2bTt https://t.co/XWXZDqUg0n",1,hospital
2023-02-05 13:20:28+00:00,hipsfish,,Does anyone else remember having to show your baggage claim check ticket to an agent before leaving the area with your suitcase? #travel #traveling #airport #remember,1,hospital
2023-02-05 13:16:31+00:00,centralspotter,,"👀✈️🔊
G-JAAM 
#MDI21 
#Fly Private Ltd. 
#United Kingdom
#Diamond DA-62 
#Fly Private Ltd.
#407C16
Alt 2875ft
 #407C16  
Seen 128 Times
#ScotRadar

https://t.co/eg2N5S2bTt https://t.co/Xlbt5AMAXC",1,hospital
2023-02-05 13:14:46+00:00,snippetbucket,,"AVIATION INDUSTRIES

https://t.co/zUqpQU9ds6

Aviation ERP software ...

#aviation #Airplane #Airport #servieces #aviationlovers #boeing #aircraft #airplane #aviationdaily #planespotting  #pilot #airbus #plane #aviationgeek #instagramaviation #flight #Tuchel #Chelsea https://t.co/90eX5UW0NR",1,hospital
2023-02-05 13:10:41+00:00,cyycspotter,,"@Edelweiss_Air @Airbus A330 exiting off runway 35R at @FlyYYC after arriving from Zurich.

2016-05-29

#aviation #avgeek #aviationlovers #airplane #pilot #aircraft #aviationphotography #plane #airport #planespotting #sky #edelweiss #edelweissair #airbus #airbusa330 #A330 #hbjhr https://t.co/d6Vw8NIxrB",1,hospital
2023-02-05 13:10:13+00:00,ShintuScuba,,Iam not YOU Top 12 Most Popular Social Media  In                                       U Like or coments ot chack on #fly #socialmedia https://t.co/YN7ElnrErx,1,hospital
2023-02-05 13:09:54+00:00,JapanCons_Guam,,"On Jan. 27, my wife &amp; I, together with consular corp colleagues, joined the “47th Airport Anniversary 2023”. Thank you, JQ &amp; the Guam International Airport Authority. 
#Guam #Airport https://t.co/Suowc0h3vh",1,hospital
2023-02-05 13:06:59+00:00,DrSanjayPande10,,On a level platform as u walk to #aircraft .2signages caution ⚠️U? they mean the same!? “Watch Ur step “ &amp; “Mind Ur step”😀#Airport #Delhi #Mumbai #Travel #modern #safety! An Observation that #English #language has words that allow usage in different contexts “Watch” “Mind” 👏 https://t.co/X0ziJRMUPd,1,hospital
2023-02-05 13:06:53+00:00,theITGoan,,@wizzair try opening a route between #kuwait and #Goa It will be extremely profitable since no one is having direct flights to Goa from Kuwait @aaigoaairport #airport #routes,1,hospital
2023-02-05 13:00:00+00:00,fancy_names,,"https://t.co/4ydSmVRqsH is for Sale! 
#pilot #aviation #avgeek #pilotlife #aviationlovers #aircraft #airplane #boeing #aviationphotography #flying #airbus #plane #technology #fly #flight #instaaviation #aviationdaily #airport #hawk #domainnames #DomainNameForSale #startup https://t.co/t355ZzE1zj",1,hospital
2023-02-05 13:00:00+00:00,exploringwithAB,,"Travelling from Arlanda airport in Stockholm, Sweden - check out this unique place to stay 
https://t.co/h7peCXwhhK

#arlanda #Stockholm #Sweden #airport #uniquestay #hotels #exploringwithab",1,hospital
2023-02-05 12:58:20+00:00,rahulmanjal,,OFF TO THE NEXT WEDDING…. GUESS THE DESTINATION! #travel #destinationwedding #style #bestsangeetanchor #weddingdaseason #weddingideas #flight #airport #clickoftheday #instatravel https://t.co/93gPe9DREL,1,hospital
2023-02-05 12:40:40+00:00,KanchiUpdates,,New Greenfield Airport for Chennai at #Parandur #Kanchipuram will definitely be setup. Preliminary works are underway in full swing &amp; land acquisition will be done by State Govt : Civil Aviation Minister Mr. Scindia #Chennai #Airport #Kancheepuram #KanchipuramInfra https://t.co/hR2GnfAz7m,1,hospital
2023-02-05 12:26:07+00:00,Moon_Synth_Bio,,"Did I sleep in the #Airport?
I feel the airport is my second home! So comfortable. My next airport place should be warmer! https://t.co/SJo7kg0azy",1,hospital
2023-02-05 12:12:13+00:00,AntonioRegidor,,"Airbus A320-271N Vueling landing at Barcelona Airport  LEBL

#Landing 
@EsAirbus @vueling @spottersbcnprat #vehicle #Aircraf #Airplane #aviationphotography #aviation 
#Airbus #SIGMA #Airport https://t.co/DAPG6Zg2V9",1,hospital
2023-02-05 12:07:37+00:00,skiathosmobi,,"A blast from the past...
#skiathos #airport #planespotting #skiathosmobi https://t.co/8RPBJbXtsD",1,hospital
2023-02-05 12:01:45+00:00,AAI_Official,,"It was to ensure and certify the validity and accuracy of the ILS signal in space.
#Aviation #TravelWithAAI #ProvidingTheBest #AirTravel #TravelSafe #AviationSafety #ILSFacility #InstrumentLandingSystem #FlightInspection #LandingSystem #FlightInspectors",1,hospital
2023-02-05 11:57:57+00:00,HowieMac77,,Just For A Change🤦‍♂️😂✈️🍾🥂 #flight #airport #balounge #edinburgh #heathrowbound #homewardbound https://t.co/5O8vpnWT8S,1,hospital
2023-02-05 11:45:41+00:00,Gn_Style_Store,,"pink sky throw pillow https://t.co/2Dn3HE8ElE via @zazzle 
#pink #sky #fly",1,hospital
2023-02-05 11:33:40+00:00,cyycspotter,,"@AtlasAirWW @Boeing 747 taxiing to runway 23 at @HfxStanfield for departure to Anchorage.

2023-01-30

#aviation #avgeek #aviationlovers #airplane #pilot #aircraft #aviationphotography #plane #airport #planespotting #flight #aviationdaily #sky #atlasair #boeing #boeing747 #n416mc https://t.co/f685fovQZR",1,hospital
2023-02-05 11:25:57+00:00,airport_sim,,"Getting ready to test the ground handling equipment tomorrow! 🚨

Hope to see you all on the Vagar apron. AirportSim demo launches 10 AM PT/ 7 PM CET. It will be available only for a limited time so don't wait! 🏁

#airport #gaming #SteamNextFest #steam #demo #f2p #Planespotting https://t.co/Y8gWMJ8kyc",1,hospital
2023-02-05 11:22:05+00:00,korkmazlargaraj,,"FIAT 500x Sport
 https://t.co/EP7laBa1FA 

#2020 #garanti #distribütör #fiat #500x #sport #fly #kırmızı #red #siyah #black #suv #macera #tutku #korkmazlargarage #ikinciel https://t.co/bdaHPy4EqL",1,hospital
2023-02-05 11:18:07+00:00,herrkage,,"New app called flughafen based on open data. 
#ios #swiftui #airport #figma https://t.co/h0u6fktVKT",1,hospital
2023-02-05 11:05:59+00:00,_AirlinerWorld,,"AIR SAFETY: The fire on the Boeing 737 at Manchester Airport was classed by the AAIB as a 'serious incident'. Learn more about what happened and how Ryanair is preventing a repeat occurrence here:

https://t.co/SY57892E8U

#avgeek #aviation #airtravel #ryanair #boeing737",1,hospital
2023-02-05 11:04:21+00:00,KelsieMiddlemas,,"⚡️‼️
I've got 1x Skin on Skin day ticket for sale, £25/£30. 
Today @ SWG3 (5th feb), 2pm-10pm #swg3 #fly #skinonskin #rave #glasgow",1,hospital
2023-02-05 10:47:40+00:00,asianpeace_org,,"Maldives: State receives MVR 102 mln as airport taxes
https://t.co/aCMUTcIhG3
#Maldives #airport #taxes https://t.co/bBJiqvXw0z",1,hospital
2023-02-05 10:41:08+00:00,Alice_ch_n3e81,,#airport terminal #airport terminal #medical institution #shopping center #retail store &gt;&gt;&gt; The school site is now occupied by a Schnucks Supermarket Shopping Center. https://t.co/Mm1sxRg5Ia,1,hospital
2023-02-05 10:29:16+00:00,RealDogelana,,"When will Solana be at $100 again?

Definitely not when Shibas fly! We won't have to wait that long.

#lol #shiba #doge #shibainu #dogs #dog #animals #fly #money #solana #sol #crypto #joke #meme https://t.co/aNQzZU02oK",1,hospital
2023-02-05 10:07:30+00:00,ind2day,,#indtoday: #WATCH | #CISF personnel detect #foreign #currency worth approximately Rs 50 lakhs concealed in #clothes inside a passenger's baggage at #Delhi's IGI #Airport #customs. https://t.co/W3I9RGXUx1,1,hospital
2023-02-05 10:07:28+00:00,Erik_Karits,,"#Fly 

Download https://t.co/7HtHz4Glfj #animal #animaleye #animalleg #animalwing #animalsandpets #animalsinthewild #backgrounds #biology #closeup #greencolor #insect #leaf #macro #nature #oneanimal #outdoors #pest #plant #small #summer",1,hospital
2023-02-05 10:06:04+00:00,cinemaismylove,,"#PVRAerohub 5 Screens Multiplex from #pvrcinemas is Located Nearby #Tirusulam Railway Station / Metro Station &amp; Opposite Building of #Airport, It's #Aerohub Mall Currently Under Construction, Snacks Rates are Extremely High, So Plan Accordingly 👍

#Pvr #Aerohub #Chennai https://t.co/LdSVsiHjST",1,hospital
2023-02-05 09:57:37+00:00,SuhailBashirP,,"@airarabiagroup Thankyou @airarabiagroup i apperciate the flying staff and their service.. i wish to travel again and again. Thankyou again for the prompt response, i hope the refund will be processed as early as possible. #Fly high with @airarabiagroup https://t.co/mAyRdj7uAg",1,hospital
2023-02-05 09:43:24+00:00,stani320,,Tenerife north airport 🌱😁👋 #avgeek #sunday #airport #runway #aviation #tenerife #tfn #sky #canavia #FlightDeckMonday https://t.co/pNA6xszMlm,1,hospital
2023-02-05 09:43:17+00:00,mid_day,,"#MiddayNews | 

British woman accuses two staffers of Goa airport of extortion 

#British #Goa #Airport #News 

https://t.co/wFzt8tjabH",1,hospital
2023-02-05 09:27:28+00:00,maliknain000,,"Uranium found in package at UK's Heathrow Airport in December Master https://t.co/W3bknrdNz9 #AIRPORT #DECEMBER #FOUND #HEATHROW #PACKAGE #URANIUM
https://t.co/W3bknrdNz9",1,hospital
2023-02-05 09:13:45+00:00,chriselliotts,,"When Allegiant Airlines pulls out of Bruce Sidaway's home airport, what happens to the $117 voucher he has? Allegiant isn't responding to his emails. But it should. 

#airline #leave #airport #refund #customerservice https://t.co/PJqlE5U6AO",1,hospital
2023-02-05 09:13:14+00:00,elliottdotorg,,"When Allegiant Airlines pulls out of Bruce Sidaway's home airport, what happens to the $117 voucher he has? Allegiant isn't responding to his emails. But it should. 

#airline #leave #airport #refund #customerservice https://t.co/f3p2eVauvc",1,hospital
2023-02-05 09:08:54+00:00,Car_Rental_EG,,"⭐️Rent Mercedes G-class model 2021
🔹 Available for rent with a driver in Cairo - Egypt
☎️For reservation or inquires call us on : +201011322559
.
.
.
#luxury #tourism #MercedesBenz #MercedesAMG #wagon #cairo #Egypt #rent #Airport #world #الشعب_المصري #كأس_العالم_للأندية #مصرى https://t.co/Pw06JT61An",1,hospital
2023-02-05 09:04:46+00:00,SarahFussion,,"More desings on my #redbubbleartist shop. #redbubbleshop #tshirts #tshirtdesign #sunset #eagles #fly

⬇️ ⬇️ LINK ⬇️ ⬇️
https://t.co/ROFPRMLQO3 https://t.co/dmRGK6EwWX",1,hospital
2023-02-05 09:04:21+00:00,TheBollywoodB,,"Kiara advani management team clicked at airport 
#bollywoodbuffet #kiaraadvani #sanchita #ashwani #sidkiaraforever #managementteam #suryagarhjaisalmer #airport https://t.co/2WcWn8OJxj",1,hospital
2023-02-05 08:58:11+00:00,BTownLife1,,"Kiara advani management team clicked at airport 
#btownlife #kiaraadvani #sanchita #ashwani #sidkiarawedding #managementteam #jaisalmer #airport https://t.co/FVwG5j8RY2",1,hospital
2023-02-05 08:38:28+00:00,NP_App,,"Unattended bag at #Airport reveals #Dolphins' skull, #Customs officials shocked

Read More Here:🔗 https://t.co/PUwibGjKd6 https://t.co/rHwbvnY3xy",1,hospital
2023-02-05 08:29:45+00:00,AirportArtwork,,"Airport terminal scene in the style of Paul Delvaux
#airport  #travel #airportartwork #art #generated #ai #generatedart #styletransfer #disruption https://t.co/eb2qBTOo79",1,hospital
2023-02-05 08:25:35+00:00,Sakura6th,,"Wow my baby dog! 
#fly high #BabyDogeCoin
#BabyDogeArmy https://t.co/zdLzR77bFu",1,hospital
2023-02-05 08:10:41+00:00,agk4444,,"Sanchita and Ashwani Of Kiara Advani Management Team Spotted At Airport In Mumbai Departure - Gallery

 #Sanchita #Ashwani #KiaraAdvani  #Airport #Mumbai

https://t.co/fCzIT4zqHc https://t.co/TTNp4lmUOm",1,hospital
2023-02-05 08:10:35+00:00,SocialNewsXYZ,,"Sanchita and Ashwani Of Kiara Advani Management Team Spotted At Airport In Mumbai Departure - Gallery

 #Sanchita #Ashwani #KiaraAdvani  #Airport #Mumbai

https://t.co/FOuAfR4iNa https://t.co/MV1ZGraI4B",1,hospital
2023-02-05 08:10:34+00:00,InvGurInd,,"Budget gives larger wings to regional connectivity scheme UDAN

https://t.co/iIYCVjmjyQ

#FinanceMinister #AviationSector #Industry @nsitharaman #Airport #Aircraft #HimachalPradesh #Udan #VinayDubey @AkasaAir #ShamsherDewan @ICRALimited #Budget #BudgetWithIGI #Investmentguruindia https://t.co/YYtbe7F1zY",1,hospital
2023-02-05 08:03:20+00:00,skygoflycom,,How to Survive Long Flights in Economy https://t.co/P4HmU84g7t #airtravel https://t.co/L7nlcJkP6h,1,hospital
2023-02-05 07:48:54+00:00,0161aviation,,"@airlinerslive 
#Live &amp; free #4k aviation from the comfort of your own home sound good?! 
It can all be yours from 10 am this #SundayMorning with the click of a link https://t.co/mYBaAfrAT0 ✈️ 

#livestreaming #aviationlovers #avgeeks #liveaction #Airport #Airplane #pilotlife https://t.co/8etUjvWuW8",1,hospital
2023-02-05 07:39:30+00:00,Orbit_intl_pk,,"🏠 #Mehmoodabad
⭐ Preferred #Destination For AFFORDABLE LIVING.
🚩Near Islamabad #International #airport &amp; #National Theme park Islamabad Pakistan.
#realestate #property #investors #socialmediamarketing #Mehmoodabad #project #orbit #international #builders #developer #consultant https://t.co/gkHVyxBULF",1,hospital
2023-02-05 07:17:47+00:00,Alice_ch_n3e81,,"#station #antechamber #station #airport terminal #shopping center :o One of those stores was located inside the North DeKalb Shopping Center, in suburban Atlanta. https://t.co/vdR3eQcMgd",1,hospital
2023-02-05 07:06:34+00:00,LRonLacy,,"In #FEBRUARY 1930
PROGRESS
#progress #coveredwagons #wagontrain #aviation #airport #airfield
‘Prairie schooner to airplane -- magically has American Business advanced to swifter and more economical methods. #Production, #sales, and lately #distribution have in turn come under... https://t.co/jiWMdMG70n",1,hospital
2023-02-05 07:03:22+00:00,skygoflycom,,How to Book Flights with Long Layovers https://t.co/IrxshUaCuS #airtravel https://t.co/pQPVV8beTh,1,hospital
2023-02-05 07:00:03+00:00,eye_spy_bot,,"Name: #Gliwice #South #Aeroclub #Gliwice #Trynek 
City: #Gliwice 
Region: #Silesian #Voivodeship 
Country: #Poland 
Weather: Clouds, overcast clouds [-4.99°C/23.02°F]
#Outdoor #Airport https://t.co/SYkAAR18su",1,hospital
2023-02-05 06:45:07+00:00,nftincome2023,,"LEARN SPANISH FASTER THAN A PIZZA DELIVERY!! 
https://t.co/lo99o4TKzl
#travel #school #family #spanish #learn #training #communication #viral #trending #airport #passport #mexico #news #music #lesson #food #entertainment #college https://t.co/BbSCN955s4",1,hospital
2023-02-05 06:43:05+00:00,Chan_Spotters,,"Hello everyone! I just changed my nickname. You can call me Mcc. You can also call me by my old nickname :D

2023.1.25 | Air China Boeing 787-9 Dreamliner B-1467 Landed at Chongqing (CKG) for flight CA4004

#chongqing #china #chinese #ckg #airport #airchina #boeinglovers https://t.co/kiTdEgO9sg",1,hospital
2023-02-05 05:47:19+00:00,RovePestControl,,"Do flies have 360 degree vision? 

https://t.co/fhyBT290jw

#flies #fly",1,hospital
2023-02-05 05:40:51+00:00,rastogi_vatsal,,@JM_Scindia  @DelhiAirport security check queues are insane and not resolved ! Better arrange tea and snacks  while in queue. Delhi T2 today at 10 AM. #delhi #Airport https://t.co/dcCNh8ILv5,1,hospital
2023-02-05 05:36:12+00:00,commproperty1,,"Crayfish Laksa, very good

#Singapore #travel #aviation #airport #cre #realestate #property #hotels https://t.co/zeM28pjiyM",1,hospital
2023-02-05 05:33:35+00:00,commproperty1,,"The famous Rockpool Salt and Pepper Squid 

#travel #aviation #airport #cre #realestate #property #hotels https://t.co/CRwPKNcZ19",1,hospital
2023-02-05 05:32:18+00:00,commproperty1,,"First, champagne

#travel #aviation #airport #cre #realestate #property #hotels https://t.co/Uy9OLzqjRt",1,hospital
2023-02-05 05:32:10+00:00,varun_blues,,Orey this is a transit bus to the aeroplane. #mumbaikars thought this is local train and fighting to stand on the edge !!! Some habits never change 😂 #Mumbai #Airport https://t.co/VEABlTrQCC,1,hospital
2023-02-05 05:31:41+00:00,commproperty1,,"@qantas first lounge in #Singapore 

#travel #aviation #airport #cre #realestate #property #hotels https://t.co/VaeobEhioa",1,hospital
2023-02-05 05:25:11+00:00,agk4444,,"Chitrangada Singh Spotted At Airport In Mumbai Departure - Gallery

 #ChitrangadaSingh #Airport #Mumbai 

https://t.co/cC6gxzY8HZ https://t.co/0Mr9TsvxUe",1,hospital
2023-02-05 05:25:05+00:00,SocialNewsXYZ,,"Chitrangada Singh Spotted At Airport In Mumbai Departure - Gallery

 #ChitrangadaSingh #Airport #Mumbai 

https://t.co/JY9IpzP0h7 https://t.co/caLi1KLjCf",1,hospital
2023-02-05 05:19:41+00:00,NotEnuffTech,,Everyday is #breastcancerawareness #month #mammograms #earlydetection saves lives #TimeForChange #getinformed #geteducated #gettested #ThinkPink #LifeLessons #lovethyself #metanoia #fly #stoptheviolence #domesticviolence 🙏💟 🎀💟 https://t.co/LsiI3U5vvq,1,hospital
2023-02-05 05:01:42+00:00,Alice_ch_n3e81,,"#facility #facility #airport terminal #depot #artifact :o He had ordered the “wretched refuse” line expunged, presumably because he thought it sounded gauche at a modern airport terminal. https://t.co/bReK96VlIx",1,hospital
2023-02-05 04:53:17+00:00,mwalim_bwana,,"Aden Abdulle International Airport Somalia 🧳✈️
#Airport #Somalia https://t.co/jQ9jcOYAUR",1,hospital
2023-02-05 04:37:50+00:00,AyuZahra2005,,"Best Performance 
#ayuzahra2005 @zhra123 
#instagram #youtube #facebook #tiktok #twitter #music #vokal #singer #thanks #fyp #fly #today
#ayuzahrahefnitasari #ayuzahra

@instagramcreators @instagram @youtube @facebook @tiktok @twitter 👌🙏🏻👍 https://t.co/U5LjV37d57",1,hospital
2023-02-05 04:35:18+00:00,UpdatesChennai,,New Greenfield Airport for Chennai at Parandur will definitely be setup. Preliminary works are underway in full swing &amp; land acquisition will be done by State Govt : Civil Aviation Minister Mr. Scindia #Chennai #Airport ✈️,1,hospital
